numeric__fixed acidity,numeric__volatile acidity,numeric__citric acid,numeric__residual sugar,numeric__chlorides,numeric__free sulfur dioxide,numeric__total sulfur dioxide,numeric__density,numeric__pH,numeric__sulphates,numeric__alcohol,categorical__type_red,categorical__type_white
1.0621941,-0.7172416,1.0345981,1.0249351,0.21303445,0.6606938,0.8881035,0.53663385,-0.87062675,-0.3669003,-0.02054923,0.0,0.88327277
-0.6337386,-0.18716207,0.5887915,-0.362519,-0.8539562,-1.2532713,-0.46485472,-0.92892224,0.5572992,-0.94070303,0.9411625,0.15357365,1.0
-0.7789526,-0.55761826,-0.4308253,-0.9349587,0.35719126,1.5837506,0.8075824,-0.10185427,-0.12944005,0.0051976163,-1.7566216,0.14299458,1.0
1.0927284,-0.72407943,0.39173797,-0.254065,-0.43512422,-0.8117697,-0.96295416,-0.31925213,-1.5445637,-0.67406404,0.5397431,0.021502854,0.85325646
0.4581634,0.86440223,-1.5527043,-0.25083137,1.455043,-0.9273193,-1.0785096,0.124661855,1.0052317,0.7842653,-0.11706999,1.0,0.0
0.9105539,-0.56118476,0.3520423,-0.43831292,-0.53859097,-1.1964601,-0.72051954,-0.6403161,-1.047409,-0.6593133,0.39227226,0.0,1.0
0.43825504,-0.6564656,0.030097544,-0.5185352,-0.42293733,-0.6587875,-0.5423889,-0.6735775,-0.7808281,-1.0998214,0.23044527,0.01126899,0.6246897
0.35265997,2.5034523,-1.833063,-0.9256256,1.723142,-1.3622046,-0.4445809,0.3360304,0.100862324,0.021914633,-1.0072266,0.43344492,0.4591185
-0.22434099,0.4187602,0.72922164,2.1267874,-0.42068174,3.591072,2.317571,1.3877088,-1.2661204,-0.038777255,-1.383588,0.07675444,1.0
-0.35272342,0.072494745,-2.1748822,0.27889544,0.28665224,0.17453969,-0.08797347,0.5621885,0.29912707,-1.1158482,-1.7014091,0.17237559,0.71723425
2.1603158,1.9548501,0.8310003,-0.97236925,0.75445485,-1.5386337,-1.8718446,1.3452468,-0.046592917,1.6220534,-1.4372377,1.0,0.0
0.73010504,-0.5114935,-0.420589,-0.7460699,-0.52921164,-0.73273855,-1.1595683,-0.40295765,-1.1647658,-0.56333065,-0.18341736,0.13160288,0.6320186
0.024789633,4.7222033,-2.1915398,-0.97236925,4.131592,-1.5386337,-1.8718446,1.3092649,2.7518206,1.4287225,0.17681848,1.0,0.0
0.011230418,-0.8352042,0.8275063,-0.8892188,0.17588118,-1.5386337,0.14201757,-1.0740622,0.29368854,-0.9183809,0.63717735,0.0,1.0
1.4124323,2.9632795,1.2401677,-0.6407255,0.67492235,0.16266322,1.1288784,0.3779791,0.9999062,2.0499015,0.91098154,0.1537903,0.6804591
-1.1687832,-0.6331722,0.22094113,-0.27640918,-0.11679558,-1.1079729,0.66185534,-0.8398312,1.6488966,-0.6326848,1.0300225,0.0,1.0
-1.7601763,2.8104627,-1.5962428,-0.13642511,-0.038532525,-1.3176079,-1.8718446,0.093097314,2.7518206,0.43082803,1.7728415,1.0,0.0
-0.7060284,1.536481,-2.1915398,-0.8288957,-0.3245156,-1.2215406,-1.6111524,-0.34114242,0.7893939,-0.5295648,-0.45502332,0.49243107,0.41496515
-0.68384475,-0.48198238,-0.90135914,-0.9219963,-0.21666488,-1.3959297,0.37707883,-0.4005407,0.5026303,-1.0080972,-0.87322223,0.14839561,0.849016
-0.58028764,-0.52917475,0.22996914,0.25995433,-0.39795467,0.1510216,0.8927059,-0.15834656,-0.59474754,-0.3394201,-0.53756267,0.056131043,0.99016416
0.673811,0.74405646,2.7907221,2.1267874,-0.93371063,5.277437,2.317571,1.7367737,0.25053862,1.540165,-0.68973505,0.0,1.0
-1.098567,2.3239596,-1.9006331,-0.1864392,-0.5775353,-0.94759226,-1.8718446,-1.0000423,2.7518206,-0.10974312,1.8658206,0.81222975,0.0992035
0.007584976,2.0036087,-0.045613952,-0.22497271,-0.6790317,-1.217331,-0.26449412,-0.32446915,-0.04468553,-1.1071497,0.2695158,0.17205419,0.97036445
-0.3154611,-0.035170343,-1.1899439,0.29759985,0.25622192,-0.34447712,0.7566096,-0.05546827,-0.37218696,-1.1283158,-0.56716615,0.0,0.8666608
-1.2627245,0.6065312,-1.4265182,-0.84801745,0.43812832,-1.1455085,-1.0142375,0.06342082,2.3708785,0.49423358,0.14423826,0.49075708,0.12226196
-0.83405524,-0.29462907,0.047741115,-0.2436265,0.80546725,-0.62424815,1.7668085,0.024669059,-0.3654393,0.38438585,-1.0348024,0.0,1.0
-0.017499655,0.50841194,-0.23760676,-0.89347404,-0.45078725,-0.91033816,0.047755092,-0.49481744,0.19593927,-0.9596483,-0.8040546,0.27008426,0.9850126
1.7364122,-0.23886406,0.8988892,0.10143867,-0.93371063,-0.8888482,-0.5854799,-0.014871211,-1.4641433,-0.9511494,0.77766687,0.06925262,1.0
2.2174673,-0.06376894,1.6101276,-0.24198578,-0.6018326,-1.406571,-1.1271973,-0.55672765,-2.183889,-1.6747506,0.56774086,0.0,1.0
-0.4512881,-0.24939378,-1.6323138,-0.68084675,0.21727583,0.8133414,0.68569386,0.04204855,0.32289732,-1.0081613,-1.7593788,0.0,0.9618916
-1.1925076,0.6906842,-0.2706698,-0.47565123,-0.36411202,-1.5386337,0.10236717,-0.6289871,1.5629116,-0.61941916,0.6477698,0.0,0.9951882
1.1797763,0.86639136,-1.1090083,-0.05665271,1.0074915,-1.1237253,-0.49889082,1.2800846,0.2620477,-0.46076947,-1.446564,0.78203565,0.86465263
-0.5635042,0.0778847,-0.47911042,-0.6643279,-0.29576933,-0.90851617,-0.69872373,-0.32851604,-0.20683773,-0.46819568,-0.41311035,0.019976461,0.60291845
1.6965882,-0.30716804,1.1826361,0.7137301,-0.38291335,-0.8151493,-0.44569266,0.53517073,-1.0773301,-0.62541974,0.4753728,0.20311189,0.8136147
-0.45986074,-0.2776284,-0.7290312,-0.048823997,0.037176684,-0.7564887,0.29635322,0.07540969,-0.11251735,-0.7143421,-0.9927581,0.0,0.72343206
-1.8776025,-0.6032217,-0.41996688,-0.21230108,-0.15574571,-1.172444,-1.2752438,-1.3290654,0.324965,-0.19024754,1.443029,0.048736297,0.7243446
-0.052296143,3.0813875,-2.1915398,-0.97236925,-0.3426132,-1.1692437,-1.1175286,-0.20203985,0.6062572,-1.6185998,-0.60917616,0.29334393,1.0
1.6451203,-0.2267844,0.8097085,1.6161251,0.14199945,-0.14722285,0.34634846,1.4800113,-1.3177989,0.16723293,-0.62758315,0.036910653,1.0
1.0254934,0.32441008,0.40254447,-0.5925718,-0.7359265,-0.4224107,-0.0262942,0.20617819,0.02481695,-0.35678676,-0.8058229,0.11782553,0.7480125
-1.0471064,-0.12328089,-0.96460223,-0.97236925,-0.9104002,-1.5386337,-1.0105937,-1.5664414,1.1247436,-1.6747506,0.8583555,0.0,1.0
-0.48505595,-1.0021099,-0.6479915,-0.8581688,0.036119457,0.3844311,1.3117732,0.6258211,1.9272054,-0.16287836,-1.5696955,0.0,1.0
-0.6010287,-0.5460027,-0.4476184,-0.66492975,-0.26451382,-0.5072092,0.3034721,0.043061037,0.76210153,0.08279525,-1.1379521,0.11298058,0.9850201
-0.9285358,0.19484162,-1.3373898,-0.74033684,-0.052750275,-0.69989955,-0.80001074,-0.8342417,0.63073474,-1.2271638,-0.00652609,0.013723994,0.95105624
0.47711676,0.18833476,-0.55789924,-0.12037729,-0.30718485,-0.91687745,-0.7357902,0.33175713,-0.001495884,-0.139726,-0.44295704,0.20163499,0.7196737
-0.7792567,0.29520923,-2.1412601,0.42586678,0.07574095,-1.0163505,0.06023065,0.21465732,-0.31326708,-0.008449154,-1.3438684,0.18727243,1.0
-0.20282951,1.5236546,-1.7467803,-0.91410327,-0.93371063,1.487357,0.83874846,-0.609166,0.5234705,-0.53809273,0.27983242,0.0,0.86302835
-0.29686332,1.0108991,-1.2549039,-0.48994392,-0.1908412,-0.6091814,-1.1710986,-0.32972595,-0.12329853,-0.26597157,-0.7553606,0.31986248,0.5229133
0.4202491,0.8901033,-1.5295856,-0.1360952,0.17243615,-0.32129833,0.22085293,0.12206346,0.04418929,-0.59652853,-0.35218823,0.0,0.86514556
2.1062186,0.4132,0.9630459,2.1267874,-0.7021869,0.29387957,0.42686427,1.7367737,-1.5981345,-1.6747506,-0.13287684,0.0,1.0
1.000286,0.3582664,0.9458148,0.5853802,-0.4913988,-1.0942588,-0.20916732,0.31014553,-1.646731,-0.3027102,-0.12744807,0.0,1.0
-0.4406289,-0.5753542,0.14547372,-0.80591357,-0.67841256,-1.5386337,-0.46304893,-1.304913,0.5452089,-0.79840124,1.3962628,0.0,1.0
-0.030797701,-0.43778804,0.55275416,0.5333566,-0.7582204,0.8080666,0.13018744,0.15279704,-0.5319585,-0.6343497,-0.4438377,0.23656759,0.72425985
-0.1841046,1.925827,-1.8705372,-0.97236925,0.057910416,-1.1023631,-0.3323751,-0.3705489,0.17243575,-0.99753445,-1.2068893,0.19648597,0.5527323
0.28711116,-0.54525936,-0.18849492,0.11426608,-0.18898082,-0.38600895,-0.31598544,0.21931487,-0.8754609,0.1257442,-0.478894,0.1506499,0.43053272
-1.4352758,0.54541427,-1.8963448,-0.97236925,-0.23241484,1.5236537,0.63486296,-1.1406313,0.7356277,-1.0168185,-1.2378674,0.0,1.0
-0.80267566,0.18709871,-2.1915398,-0.2022636,-0.13299018,1.7286475,2.1157644,0.47037137,1.412813,0.5314483,-0.78967357,0.28714693,0.84835315
1.6823562,1.362616,1.0196582,-0.97236925,-0.099350214,-0.85743296,0.014966331,0.5040792,-0.3294844,0.44087914,-0.7895245,0.43447295,0.6682837
-1.048272,0.5759911,-0.4178485,1.4123045,-0.06573461,1.4339623,2.2673001,0.75192016,0.42548248,-0.117318675,-1.4174616,0.105193146,1.0
0.8456884,1.2999836,0.3198846,-0.09988496,0.8744546,-0.93701905,0.6589642,0.6392383,-0.5109202,0.099066466,-0.9395747,0.0,0.38084537
-0.45408115,0.76628715,0.09134116,0.679646,-0.6580003,3.338577,1.8106374,0.20972916,-1.230705,-0.6230076,-1.0314065,0.22833148,1.0
0.8628981,2.908662,-0.94348764,-0.7772101,1.722309,-1.5386337,-1.713342,0.94900167,0.36954322,-0.104520045,-1.3112675,1.0,0.0
0.5187311,4.525652,-2.1915398,-0.97236925,1.6992674,-1.5386337,-1.8718446,0.84402406,1.8957436,-0.25980338,-1.0513699,1.0,0.0
-1.373797,0.51275367,-1.5215799,-0.4218865,1.0481311,-1.4318972,-1.2449073,-0.22627965,1.5357691,-0.0426436,-0.110193565,0.52223676,0.32679963
-0.13335834,-0.6721507,-0.012450397,-0.77670056,0.33265528,-1.0718234,0.2852208,0.14965454,1.10423,0.5817972,-0.7030139,0.113853835,0.9088217
-0.51627684,-0.6267216,0.70256037,-0.32079926,-0.2665294,-1.1887466,-0.7212274,-0.85315174,0.2477671,-0.79500246,0.7694563,0.079234995,0.9451553
-0.64461094,0.23317698,-0.8622574,-0.45454472,-0.5119943,-0.8722296,-0.016855363,-1.4613326,-1.0772802,-1.1578242,0.80736566,0.020990359,1.0
-0.9385205,1.6749147,-1.5602942,-0.75458837,-0.91093904,-0.7690454,-1.1486665,-1.5922731,0.32662627,-1.2403747,1.6685172,0.25273356,1.0
0.47965965,-0.47250327,0.0067479387,-0.70991457,-0.34275654,-0.66145957,-1.2834454,-0.04974379,-0.7235228,-0.34565115,-0.3993805,0.47759774,0.44030452
-0.044821966,-0.03633537,-0.33336765,-0.6148421,-0.37364596,-0.7562925,-0.6060038,0.06951766,0.01785701,-0.26709184,-0.1942012,0.5394202,0.17777506
3.3137758,-0.26826206,1.3221468,-0.40670556,-0.93371063,-1.2432103,-1.8040752,-0.053482424,-2.183889,-0.8137106,0.5391705,0.0,1.0
-0.0068017244,1.5482183,1.9430503,0.009509801,-0.11617476,-0.6109283,1.0315925,-0.031206753,0.735149,0.042011872,1.3541086,0.0,1.0
1.4084798,4.7222033,-1.9613398,-0.97236925,4.1275506,-1.5386337,-1.8718446,1.7367737,2.292931,0.9499194,-0.51312625,1.0,0.0
-0.05547441,1.3670462,-1.415282,-0.8632367,-0.10984552,-0.29163775,-1.8718446,0.17010936,0.9779649,-0.39734071,-0.6454087,0.7690791,0.02206221
1.87408,0.7780512,2.0230958,-0.97236925,0.051517356,-0.88355845,-0.33095855,0.36572313,-0.32600614,0.83979654,-0.6015506,0.33536157,0.6340377
-0.37312058,-0.568989,-0.18960857,-0.3935088,0.084387824,-0.42921963,0.3948027,0.20677298,-0.27011433,0.47981557,-1.088594,0.19367434,0.65390277
-0.4755828,4.296078,-2.1915398,-0.6955906,1.2553703,-1.5386337,-0.59883344,0.11569847,0.8665802,-1.1540726,-1.6394016,0.5224413,1.0
-0.67020553,0.29898086,-0.8925402,-0.65682596,-0.61311275,-0.058690544,1.1592567,-0.13338478,0.43301892,-0.03428923,-0.8560209,0.26078495,0.8491328
2.46636,0.006644765,1.0766326,0.03395605,-0.93371063,-1.0826832,-1.0702168,0.11272868,-1.7919762,-0.4648558,0.3399823,0.09060813,0.9764291
0.46699566,0.28832477,-0.4859392,-0.97236925,-0.095982835,-0.3426362,0.014498981,0.109635375,0.758557,0.33749855,-0.09217817,0.1962263,0.7779281
0.50402707,-0.3060803,-0.24007815,1.2143852,0.23938003,-0.784998,0.4701903,0.14134383,-1.3608173,0.58846194,0.1135824,0.0,0.9854035
-0.6649851,0.41708723,-1.181877,-0.97236925,-0.8850265,0.008071743,-0.68913007,-1.5922731,-0.14293657,0.9436912,1.2830608,0.0,1.0
-0.91397274,4.7222033,-2.1915398,-0.9143334,1.6702325,-1.5386337,-1.8718446,0.7984113,2.7518206,0.25474533,0.15425465,1.0,0.0
-0.8007554,2.4981353,-1.5250493,-0.6420496,-0.9324491,-0.76632494,-1.0793984,-0.34440786,2.698662,-0.612723,1.0334696,0.31647477,0.6249167
0.36909565,-0.26618543,0.10434229,-0.63707954,-0.6552366,-1.3344905,-0.3615595,-1.2625235,-1.37422,-1.3451232,0.4602038,0.12453698,1.0
-0.10233475,-0.3951021,-1.20533,0.84415555,0.036285687,1.4456712,1.2292968,0.53674763,-0.34319624,-0.94042236,-0.9997732,0.0,1.0
-0.606544,0.028208889,-2.1915398,1.7232515,-0.34797943,-0.21846485,1.2628098,1.1164896,0.15539683,-0.87202036,-1.7593788,0.0,1.0
0.22028989,-1.0442101,0.47286168,-0.97236925,-0.2632169,-0.03932491,0.20593406,-1.5922731,1.9302328,-1.6747506,1.4156526,0.14544173,1.0
-0.37688124,2.5871294,-1.2136476,-0.35453233,0.6068092,-1.168136,-1.8718446,-0.1673104,0.65025926,-0.03990878,0.22577366,1.0,0.0
0.79431295,-0.8133003,0.7714145,-0.8366709,-0.93371063,-1.5386337,-1.3615772,-1.5922731,-2.183889,-1.6747506,1.7578822,0.038134106,1.0
0.15071377,-0.11326051,-1.6528541,-0.5869552,0.14895928,0.16435927,1.1506552,0.19347855,0.40717837,-0.61876655,-0.7392888,0.0,1.0
1.0187817,-0.03128286,-0.33087578,-0.5026698,-0.24806574,-0.42531037,-0.3401593,0.03813578,0.16349337,0.063854426,-0.413224,0.0,0.8624154
-1.3215296,0.6826081,1.8576546,1.1997623,0.14862126,3.2710094,2.317571,0.43597105,-1.3174537,0.633753,-1.1334234,0.0,1.0
0.588279,-0.44448543,0.3225666,-0.8278802,-0.21590921,-0.4605362,-0.6230153,-0.04186202,-0.7001537,0.44068256,-1.0773513,0.12050582,0.6350548
1.193198,0.0684105,1.4408479,-0.35409606,0.9413532,-1.0298378,-1.2120734,0.24120636,-0.8954992,1.3218503,-0.05233018,0.6359618,0.1418292
-0.49711528,-0.38287917,1.437865,1.9759026,-0.19713816,0.95279694,1.2294626,0.89192057,-0.5838832,-0.47865346,-0.85158193,0.080044106,1.0
0.20630895,-0.54055375,0.36204404,-0.8135003,0.38397595,-0.6241238,-0.96414715,0.5631163,1.7237285,1.3272257,0.026670838,0.8071573,0.17641431
0.34166238,0.2767768,-0.24561092,1.1273341,-0.7147985,1.7908646,1.4544185,0.73528016,-0.9060269,-0.36281866,-1.000191,0.010448409,0.9351836
0.44257635,-0.054529786,-0.08940861,-0.5681922,-0.93371063,-1.5386337,-0.23038934,-1.3108554,-1.0453897,-1.1637642,0.93982464,0.20394717,1.0
-0.04963507,0.5258962,0.43406752,0.49801567,-0.22778952,-0.23499072,1.2046934,0.3331978,0.7002836,-0.9120458,-0.2814092,0.0,1.0
-0.5628663,-0.2311859,0.5361231,-0.8488513,-0.5755034,1.6413988,2.1321375,-0.34871796,0.8879696,0.7586515,0.117665455,0.0,0.8914501
-1.7571741,2.8411303,-1.5278864,-0.97236925,-0.93371063,-1.4978205,-1.8718446,-1.5922731,1.1325667,-0.91278,1.8658206,0.39789534,0.8282769
-0.2562463,2.82914,-2.0019808,-0.97236925,-0.93371063,0.94486856,0.31848568,-0.8208203,1.4386705,-1.3875606,0.35017177,0.25630614,1.0
0.42254296,2.6302135,0.85448885,0.106138684,-0.46556866,0.46475312,0.3186599,0.047358286,0.055733006,0.0911431,0.2350519,0.0,0.9709546
-0.7083132,-0.66196465,-0.35080072,-0.14401232,-0.18412781,-0.9104136,0.5337185,-0.25269532,0.5036425,-0.05224438,-0.5121943,0.10654006,0.92364573
-0.9845428,-0.5696059,-0.22125673,-0.97236925,-0.2575853,-1.5386337,1.0963762,-0.52879065,2.7518206,-0.3834864,0.22180331,0.0,1.0
-0.08766414,-0.672327,0.40075806,-0.2148771,0.011797541,-1.1285423,-0.9366747,-1.265684,-1.1959217,-1.4553174,1.0781965,0.0,0.9729305
0.95459527,-0.44682777,1.2332431,-0.21313338,-0.34996846,-0.6758276,0.4204613,-0.16418085,0.11734892,-0.3243588,0.47426993,0.0,1.0
-0.48252586,0.3322222,0.42148024,-0.7099897,-0.69784975,-1.1189965,0.8227061,-0.66625863,1.7671586,-0.086890616,1.1153047,0.0,1.0
0.0148651935,0.6599437,-0.49969327,0.85049844,-0.74748415,-0.50094104,0.4802397,0.21680285,-1.0709713,-0.43487507,-0.18854436,0.0,0.93167824
-0.6982996,-0.20014906,-0.19570893,0.18065155,0.24629319,-0.083318524,0.68452823,-0.2538803,-1.5198705,0.4084735,-1.4847277,0.058560953,0.7802697
0.13662887,-0.12705989,-0.17957073,-0.68880045,-0.78463453,-1.084684,-1.2484899,-0.62015265,-1.3514302,-1.2964994,0.025094261,0.034142554,0.80263805
-0.9861097,0.32010195,-1.7420284,0.077094354,1.4966986,-0.8235529,0.8899077,0.12552223,0.07432678,0.16909765,-1.1857777,0.0,1.0
-0.46172875,-0.8679744,0.4984171,-0.3729526,0.2249071,-1.5386337,-0.021815738,-0.11908255,1.1973679,0.16847275,0.0120708775,0.31218854,1.0
1.2500957,-0.85278827,0.7030815,-0.7098668,-0.16934147,-0.81625617,-1.1087711,-0.37939867,-1.647662,0.22342399,-0.12117426,0.1794259,0.81688905
-0.84570223,4.7222033,-2.1915398,-0.97236925,0.47399682,-1.3435888,-1.8718446,0.67520297,2.7518206,0.29708847,0.75088835,1.0,0.0
-0.57404816,3.6421437,-2.1915398,-0.585427,2.6173632,-1.3630953,-0.8864136,0.2371294,2.539142,0.43266243,0.68644774,1.0,0.091619216
-0.23783405,-0.7186703,-0.69829345,-0.97236925,-0.49641523,-0.54008627,-0.27682543,-0.9667315,0.108995534,-1.5302875,-0.30767143,0.0,0.902004
-0.6246827,-0.20766227,-0.38754487,-0.97236925,-0.39663276,-1.2126768,-0.2613408,-0.8915637,1.1689664,-0.821428,0.4076633,0.0,1.0
0.7280262,0.010997012,-0.090136856,-0.15619008,0.15845335,-0.7700152,-0.24949956,0.68583435,0.07610878,0.17993729,-0.3894818,0.3333638,0.08060238
-0.5404625,-0.3074277,-0.13571754,-0.35858414,-0.30279008,-1.0917153,-0.75660264,-0.6699315,-0.38866067,-0.3541249,0.2660812,0.21771735,0.6244884
-0.43377006,0.4288993,-1.4490211,-0.97236925,-0.45803028,-0.31437096,-0.49633145,-0.6419203,-0.28492376,-1.3482401,-0.8497836,0.0,0.9642981
1.641822,-0.5330393,0.15596634,-0.3939559,0.81700957,-0.9077939,-0.46986562,0.15009935,-1.278494,-0.29220986,-0.33248684,0.31722713,0.56963915
0.25595847,1.5247295,-1.1343658,-0.3153912,1.2653774,-1.0641316,-1.8718446,0.12755251,0.47200635,-0.048475128,-0.4642603,0.9719486,0.0
0.418814,2.992563,-1.4481298,-0.8976214,1.292992,-1.2156783,-1.7100961,0.2881149,1.0454258,-0.2797471,-1.0135144,0.8934657,0.07012934
-0.5451367,0.6744861,-0.32426807,-0.095474884,0.46209896,-0.77201825,-1.8718446,0.23841985,0.98440987,0.8089453,0.2467455,0.5560133,0.0
0.02910537,-0.04413478,-0.37916762,-0.36534905,-0.0019921516,-1.057347,-0.82889956,0.08355425,0.4563426,-0.25031987,-0.023347585,0.31416312,0.44679284
-0.2538125,-0.092174314,-1.4685868,0.1341614,0.32354996,-0.21679094,0.04349843,0.042462658,0.61502665,-0.4100608,-0.8063208,0.12718484,0.9291685
0.35929012,2.8224196,2.02984,-0.22859381,-0.46499556,0.017376222,0.5168962,-0.3523496,-0.0681315,1.3690423,1.5159267,0.0,0.7957175
-0.1499036,0.8778148,-2.0015073,-0.97236925,-0.3684226,-1.1537715,-1.013828,-0.77860487,-0.40459636,-1.4459169,-1.0528693,0.0,1.0
1.6968228,4.7222033,-1.6158664,-0.97236925,1.4332473,-1.4839555,-1.4106054,0.6992024,0.9521481,-0.12122523,-0.04175004,0.9990114,0.26360598
-1.0683241,-0.24558134,-0.45221692,0.9751409,-0.1849168,-0.57278717,0.78630626,0.46358132,-0.7598177,0.006057745,-0.9886566,0.0,1.0
-0.15292868,-0.7103337,0.7600533,-0.47870013,-0.26009402,-0.75025576,-0.6174227,-0.7090411,0.26922086,-0.48377696,0.5185027,0.0,0.4561015
0.16594742,-0.32412407,-0.18254688,-0.73847604,-0.36103806,-1.1268167,-0.74183244,-0.97885674,-0.57337403,-1.6747506,0.52629465,0.21338147,0.9017778
-0.8068534,1.4943793,-1.2433125,-0.083264865,-0.7215827,-0.91418004,-1.0768014,-0.57442236,0.10369731,0.15579359,0.5953978,0.0,0.734721
1.9301496,-0.02191345,1.6272451,-0.73861897,-0.81465214,-1.2846243,-0.74091417,-0.08552718,-1.8672836,-0.35679847,0.020373655,0.2976429,1.0
-0.08810137,-0.38374627,-0.19132128,-0.97236925,0.44649807,-1.5237484,1.0466732,0.23362815,1.769473,-0.2579666,-1.7593788,0.28155404,0.9864164
0.18132314,0.45837584,0.4702001,0.102762215,-0.19580808,-0.8394488,0.69009507,-0.18911636,0.24049759,0.28524566,0.7557591,0.0,0.8948094
1.2394832,0.28401652,-0.25900292,-0.8100845,0.33862993,-0.6334255,-1.8718446,0.39153886,-0.73596483,0.55359584,-0.6559206,0.66316366,0.06586985
0.013446295,-0.1795084,0.39293545,-0.34186098,-0.4394256,-0.2640881,0.62110317,-0.33849162,-0.80423325,-1.0737698,-0.5248425,0.13764031,0.9794764
0.026503118,0.47832084,-0.52347016,-0.15948088,0.2009722,-0.59983426,0.07319948,-0.004271179,-0.9120316,-0.7629423,-0.6899095,0.0,0.8909819
-0.57857937,2.684778,-2.1915398,-0.97236925,-0.93371063,1.3444525,1.1500138,-1.1737846,2.173701,-0.3199092,0.2216669,0.13492821,0.8360038
0.055803105,0.044891525,0.10635207,-0.49331912,-0.43573853,-0.8766776,-0.4114719,-0.41720182,-1.0868355,0.051085696,-0.6145912,0.0,0.810699
-0.27447912,-0.94709176,0.13352549,-0.38850847,-0.40760583,0.31502742,0.46845937,-0.22401415,1.3199077,-0.82389075,-0.2475297,0.14087331,0.58901536
0.4303944,0.1675085,0.15591228,-0.51960826,1.543094,-1.2705914,-1.8718446,0.486934,1.3339919,0.40249258,-0.418895,1.0,0.0
0.7296966,-0.24244273,1.1413556,-0.090008266,-0.7340574,-1.0505251,-1.2519004,-0.6790262,-1.2483932,-1.0561625,1.4122382,0.030376757,0.7452479
-0.4585763,4.6698017,-2.1915398,-0.97236925,0.0471716,0.62415665,0.35806328,-0.33721152,1.4240439,0.44126293,0.2779812,0.581067,0.29117277
1.3942394,1.258893,-0.0008879937,-0.9643422,0.49288943,-0.9391216,-1.8718446,1.0581849,0.62004507,0.42011374,-1.1167339,0.94180775,0.012996169
0.18139903,-0.45706832,-0.0005869791,0.2772227,0.24483222,-0.9959116,0.16612767,-0.011612008,-0.6847058,-0.23359653,0.30762473,0.0,0.6665189
-1.1836023,-0.2953446,-0.31498143,-0.6232256,-0.2796951,-1.5386337,0.0024437467,-1.4036506,1.0837853,-0.932584,1.1744729,0.0,1.0
0.9134519,-0.48410097,-0.23194826,-0.7106767,-0.35893187,-1.4193963,-1.322525,-1.5922731,-1.8972683,-1.6747506,0.92601234,0.0,1.0
1.7673159,-0.5010998,0.2526298,-0.6354159,-0.53613997,-1.1925467,-1.3662181,-1.0399418,-1.5284646,-1.6747506,0.7895894,0.0,1.0
0.981904,0.024186406,0.39216495,-0.87296313,0.43189275,-0.8428644,-1.7351735,0.57944083,-0.034970928,0.5872668,-1.0776682,0.7210535,0.19643873
-0.16372803,1.1567613,-0.49093324,-0.58228225,0.018886011,-0.557246,-0.36249608,0.22603276,1.1239902,0.25347793,-0.0070829,0.40982914,0.5474382
-0.0021474045,2.3542392,-1.7000595,-0.77239674,-0.82384837,-0.8987569,-1.5050809,-0.32183737,0.15707362,-1.6747506,-0.6051239,0.6140177,0.93507755
-1.4164821,2.8283443,-2.0324807,-0.97236925,-0.93371063,-0.95789367,-1.4417429,-1.5784019,1.838624,-0.43389705,1.8658206,0.47430307,0.48167437
-0.36914492,0.28990948,-1.687489,-0.40559068,-0.23510367,-1.3127384,-0.19484529,-0.5904738,-0.45560548,-1.6347868,-0.35618252,0.0,1.0
-0.00044149533,2.0581005,-1.2448237,0.96559864,4.207889,-0.5361861,1.4922949,0.88127315,-0.25718412,0.9419124,-0.27309576,0.070437066,0.38793382
0.4217045,-0.5478462,-0.23088187,-0.8067122,-0.4825955,-1.2855827,-0.13417219,-0.612395,-0.5779414,-0.50145715,-0.17035569,0.0,1.0
-1.4410858,2.0718312,-2.1915398,-0.97236925,-0.40001306,-0.18952358,-0.29716766,-0.639124,1.6841263,-0.32156318,-0.61486727,0.5089363,0.6752915
0.2901671,-0.53132164,-0.8840185,0.018724933,-0.12323112,-0.7867709,-0.58211523,0.029130762,-0.73494893,-0.6360984,-0.51472265,0.0,0.79413956
-1.148348,-0.71428907,0.10286038,-0.97236925,-0.082135886,-1.3158671,0.73578906,-0.6571071,1.8621988,-0.31028607,0.16492999,0.076017864,1.0
-0.40062404,-0.4477351,1.7610489,1.6345005,-0.93371063,2.3486805,1.7658032,0.9083417,0.42748055,0.5368468,-0.024463579,0.43883973,1.0
0.84306014,-0.54020166,-0.14085674,-0.4059216,-0.550517,-1.1510837,-0.903967,-0.6438973,-1.2041037,-0.99103564,0.12216227,0.0,0.8786132
-0.15442568,1.1334027,-1.2559994,-0.97236925,-0.5452532,-1.0182873,0.07974828,0.04117516,0.6371367,-1.2931942,-1.1515831,0.0,1.0
-1.1260575,0.770494,-1.7902325,-0.720667,0.89702255,-0.837609,0.9048653,0.15160355,0.8520575,-0.54287785,-1.5052985,0.15755197,1.0
0.51749945,2.390188,0.19613999,-0.31888723,3.3207946,-0.29547417,-0.6144127,0.72927886,0.6903982,1.800502,-0.027514916,0.86883515,0.0
-1.1589687,2.2737236,-2.1915398,-0.89498895,0.26694947,-0.95668787,-1.8718446,-0.39849368,0.78598124,-1.2061137,-1.0190248,0.6283233,0.7018991
-0.9383854,0.005485909,-0.15922087,-0.35820752,-0.599462,0.68606853,1.9503381,0.29588416,2.163715,1.509132,-0.094549276,0.0,1.0
