numeric__fixed acidity,numeric__volatile acidity,numeric__citric acid,numeric__residual sugar,numeric__chlorides,numeric__free sulfur dioxide,numeric__total sulfur dioxide,numeric__density,numeric__pH,numeric__sulphates,numeric__alcohol,categorical__type_red,categorical__type_white
-1.3714329,0.12778054,-2.1915398,-0.97236925,-0.22389844,-0.88127136,-0.6960489,-1.3027413,-1.268953,-0.8107358,-1.0699177,0.0,1.0
-1.1734438,-0.41660365,-0.9684424,-0.58622175,-0.072438985,-0.8962397,1.1063368,-0.88502914,0.35309413,-0.021420468,-0.53239644,0.0,1.0
-1.8776025,-0.6249355,-0.9844879,1.7330195,1.278827,0.3447489,1.3537551,1.0130885,0.7351226,1.0066637,-0.60815847,0.0,0.8066201
-0.31855106,1.5352564,-0.20751303,-0.8782968,1.4151639,1.5669435,1.1653756,-0.27731603,1.8633001,0.82737863,0.0107347965,0.25260794,0.5803645
-1.0273062,0.4756585,0.75719863,0.06835108,0.5350354,-0.6939451,1.1907083,0.1057746,-0.5028298,0.9751069,-0.59906965,0.0,0.79063445
-1.8776025,-1.0442101,-0.9156772,0.6579626,0.4744604,-0.20830056,0.24161687,-0.29230085,1.0091324,0.35738343,0.22651336,0.30691585,0.43298316
-0.8345771,1.1932118,0.35138482,0.5447655,-0.14676282,-0.06742491,0.4506984,-0.37956673,1.779052,0.46692348,1.3439147,0.10088301,0.31458065
0.55426896,1.3859518,0.5077564,-0.48766842,0.11853531,-1.5386337,-0.6304466,0.8594682,1.1622723,1.7427592,0.11509219,0.8283245,0.0
0.35438627,0.08375311,0.9124764,0.016020626,-0.38002548,-0.5491389,-0.02692409,-0.29085448,-0.3133084,-1.0066903,-0.41701418,0.0,0.49135393
-0.85212946,2.2253318,-2.1915398,-0.26139933,0.3545549,-1.5386337,-1.5550402,-0.1630177,1.351412,0.12663005,0.09017335,0.8605339,0.36832458
-0.36545587,0.73613924,-0.80602115,-0.5237773,-0.5535367,-0.64788586,-0.17109159,-0.2470515,-0.34293336,-0.67509574,-0.11983363,0.0,0.8499931
0.9128591,-0.4779616,1.9894664,-0.15092734,-0.93371063,-1.5386337,-1.2722336,-0.9373835,-1.2558793,-1.3613701,0.7884224,0.18658592,0.6831397
-1.1899335,2.8373327,-2.1582205,-0.04274075,0.3807114,-0.88835883,-1.0094712,-0.121335134,1.0222368,0.19326362,0.5932618,0.26331857,0.610804
-0.49455887,-0.0434106,-1.298485,-0.9194424,0.59150344,-0.37379682,0.28865343,-0.61163455,-0.74670583,-0.6985236,-1.7593788,0.0,1.0
1.1054225,0.55328304,-0.9770228,-0.9532364,-0.85363287,-0.4542516,-1.1695161,0.097065866,-0.5411386,-1.1821332,-0.48461848,0.44428593,0.76704353
-1.3305165,-0.9855116,0.058289215,2.1267874,1.2722961,1.9839492,2.2461903,1.622207,-1.4540645,-0.7379643,-1.7593788,0.04451347,1.0
-1.1535403,0.508242,-0.53230137,-0.2756859,-0.11357032,-1.1849319,-0.45651585,-0.24382299,1.1406786,-0.8130097,-0.07959837,0.3428173,0.32839534
-1.8776025,0.94415915,-1.7744572,0.38177782,-0.40263003,-0.5861033,-1.1153561,-0.5448591,0.7677813,-0.7065021,1.1384739,0.41083056,0.4859281
-1.2740946,0.8973444,-1.0276287,0.4903517,-0.5374459,-1.0083585,-1.306048,0.02718173,0.4861566,-0.50839984,0.5900964,0.13917837,0.89636356
-1.0175598,-0.49579817,-0.27674162,-0.37092572,-0.43885738,-1.3543892,0.34550977,-0.3392086,0.4575011,0.0801055,-0.86404693,0.0,0.8842663
-1.808634,-1.0442101,-0.62986094,0.016728424,0.837303,2.5057454,1.212702,-0.031457674,1.9891635,1.4479384,0.2785405,0.170257,1.0
-1.0201728,1.4228574,-1.3908671,0.106480755,-0.6033826,-1.3690575,-0.54657185,-0.5068976,0.14118673,-0.34621984,0.6054769,0.0,0.82348204
-1.5525924,-1.0442101,-0.8362091,2.1267874,0.0439302,3.927794,2.317571,1.5459844,0.055663217,-0.5322514,-1.7593788,0.0,1.0
1.8922672,2.1656206,-0.9903105,-0.97236925,3.3926358,-0.992816,-1.8718446,1.7367737,1.392827,2.2838242,-1.5951723,1.0,0.0
-1.0190194,0.48432228,-1.6164789,-0.3520224,-0.43670994,-1.2181696,-0.87809056,-0.7882209,-0.8567993,-0.73939675,0.08336334,0.0,1.0
0.842901,2.2375987,-1.9133695,-0.3756498,0.13462289,-0.4813099,-1.6958344,0.42626545,1.6755407,0.059356235,1.0821226,1.0,0.0
0.06336407,0.117373765,-0.1621838,0.3673459,-0.094295144,-0.020154584,-0.040132526,-0.07900484,-1.5197237,-0.17926714,-0.7310347,0.1297167,0.49262384
-0.41385046,0.47739685,-1.5568259,-0.16503745,-0.6861081,-1.5386337,-0.95220184,-0.3377492,-1.8128551,-0.5317545,-0.05349929,0.0,1.0
-0.59863657,0.95693165,0.26108652,-0.31512943,-0.91112953,0.13054146,-0.56160796,-0.43695825,-0.8277689,-1.5660397,-0.7913514,0.11183469,0.46382403
-0.63405603,-0.48435962,-0.55965877,-0.97236925,-0.031051468,-1.5386337,0.12766342,-0.43660796,-0.726828,0.2277418,-1.0334749,0.0,1.0
-0.516455,-0.40551358,-0.74859077,-0.9104673,-0.16943537,-0.28974253,-0.21602029,-0.26977876,0.587028,-0.18599589,-0.7226319,0.0,1.0
1.9804255,3.6699107,-1.592123,-0.89198333,0.83645093,-1.5386337,-1.8718446,1.138598,2.7518206,-0.47974724,-0.10193512,1.0,0.0
-0.3697093,-0.8462471,-0.7950999,0.010349073,-0.41291797,0.09481104,0.56188744,0.09443915,-0.028335607,0.074144036,-0.3731553,0.0,0.97448057
-1.3472879,-0.57769704,0.02766659,-0.5034758,-0.2018105,-0.7544787,0.8454045,-0.77622235,1.779763,-0.05148015,0.9090692,0.0,0.50543237
-1.755143,-0.19683155,0.16062814,1.0753912,0.41985053,0.33278853,1.1862624,0.35968152,0.15000464,-0.50042266,-0.5197571,0.0,0.8111385
-1.8776025,2.5322707,-2.1915398,0.18385094,-0.24244541,-0.77395266,-1.3841525,-0.89383274,2.7518206,0.28100932,1.8658206,0.77449965,0.24461249
-0.6784526,-0.40044323,-1.1027616,-0.3792195,-0.12613952,-0.16476636,-0.07069809,-0.6591562,-0.5161123,-0.7534615,-0.6099856,0.0,0.6409526
-0.63433063,0.14553209,-0.54322296,0.1626628,-0.0037810262,-0.44392693,0.97408915,0.006083034,0.82385105,-0.49170786,-1.0084829,0.101830445,1.0
0.27990088,-0.115474224,0.74247056,-0.97236925,-0.93371063,-0.4146282,-1.8718446,-1.5922731,-1.8086853,-1.6747506,1.1589503,0.0,1.0
-1.8776025,1.4403087,-1.3747675,-0.71292883,0.96881646,1.2491047,0.7989114,-1.3428622,2.7518206,2.2382555,1.8658206,0.3964449,0.1964211
-0.75656396,0.2613934,-0.15971962,-0.81115144,-0.7045165,0.2288372,0.15984894,-1.0965313,0.6826435,-0.37614763,0.30258203,0.16210346,0.9200125
0.6112449,0.96128,-0.65178746,-0.97236925,3.221211,-0.6754612,-0.57874644,0.3415377,2.0406506,1.2761885,-1.0764965,1.0,0.031660113
2.308337,-1.0257499,1.0349826,-0.3899587,-0.88590527,-0.89402205,-1.8718446,-0.73025775,-2.183889,-1.1442634,0.27873474,0.0,1.0
-1.5010971,0.8389072,1.4292591,0.28596377,-0.16001128,-1.5386337,0.03136677,-0.7208827,2.035198,-0.8941023,1.4361017,0.05834299,0.9408973
-0.591151,0.3850446,-0.17698097,0.55641323,0.04835997,1.4360594,0.73617476,-0.050423842,-0.25647828,-0.46925646,-1.2749625,0.008999306,1.0
-0.2538447,-0.26280296,0.1537454,-0.35069185,-0.4155646,-1.0165182,-0.5418377,-0.78391784,-0.6681218,0.04215101,0.32464623,0.0,0.73190075
-0.25203753,0.50428325,1.1080922,-0.7659878,-0.726609,-1.5386337,0.24700823,0.03626253,1.3658203,0.89550805,1.508547,0.38249305,0.62742555
-0.401808,-0.4254105,-0.48036462,-0.7078905,-0.14860027,-1.4538151,-0.69823384,-0.85579664,-1.6639487,0.13602431,-0.7524386,0.17245829,0.85600936
-0.27071694,-0.63534915,0.12733592,-0.050396137,0.18819614,-0.7279174,0.4300845,0.0770146,0.8911205,0.20933338,-0.171666,0.18005338,0.44588333
-0.88031733,-0.32882336,-0.36454067,-0.73738706,0.28665778,-0.5938774,0.2797954,-0.6371474,0.12588659,-0.57739025,-0.55627835,0.08327501,0.6644223
-0.32301044,0.3376483,-0.5535163,-0.18948403,0.15996559,-1.1800419,0.080771774,-0.010600284,-0.35837296,-1.2550454,-1.4755801,0.0,0.73621464
0.6647091,-0.14916603,1.0349213,0.90352,-0.93371063,-0.8726662,-0.15539953,0.16831326,-0.7546488,-0.7637975,0.66635525,0.0,0.60064536
0.9891924,2.5879388,-0.89802146,-0.3158164,2.1582527,-1.5386337,-1.8718446,1.3916733,2.1221926,2.1021647,0.5538459,1.0,0.0
0.9590899,1.1710019,0.4189902,0.45237458,0.02644533,-0.42410433,-0.05031961,0.32419813,0.2905157,0.9375164,0.6684136,0.033490945,0.74982125
-0.80114436,-0.65544844,-0.31986007,1.2145044,-0.16033974,-0.36232245,1.2415361,0.70788556,-0.36624724,-0.01790981,-1.0292878,0.10056071,1.0
-1.5776072,-0.039266735,-0.593589,0.43385202,1.1964895,2.63009,0.76604664,0.07275506,0.7956961,1.1178964,0.01001966,0.24284106,0.5637227
1.8263723,1.8542387,1.2334777,-0.3249364,0.08789399,-0.6519089,0.22840032,0.806787,-0.673664,0.29588658,0.070092335,0.057360735,0.99407345
-1.2084756,0.42135918,-2.1915398,-0.97236925,-0.93371063,-0.50329506,-1.0202347,-1.4152771,0.07332753,-1.3163041,-0.71117824,0.0,1.0
-1.0925546,0.98707867,-2.1915398,0.14141196,0.4989122,-0.97114956,-1.8718446,-0.39190316,-0.09388776,-1.0850599,0.35343933,0.5655769,0.5300822
-0.4088941,0.61465645,-1.5864321,-0.7141625,0.31090042,0.13937412,-0.21361308,-0.26623487,1.076082,-0.11489989,-0.4804296,0.42948887,0.21526529
-0.7320476,1.179846,-1.7551079,-0.36173558,0.09700069,-1.2389475,-0.80959374,-0.34388748,-0.061039116,-1.121818,-0.5005989,0.0,0.18213211
0.33099228,0.008398725,1.637128,0.9767947,-0.93371063,-0.8511878,-0.3619588,-0.47858205,-0.6483553,-1.4218856,0.50253946,0.0,0.6712307
1.4440354,-0.36633283,0.5791926,-0.14826101,2.6477027,-1.5386337,0.05696596,1.435329,0.3470293,2.2838242,0.20363675,0.83014184,0.48549163
1.7694956,1.4724844,-1.1069349,-0.5800378,1.4973817,-1.5386337,-1.1720113,1.0323676,0.14929801,-0.9544946,-1.4346939,1.0,0.9168398
-0.69044876,2.0218477,-1.5293047,-0.17597324,-0.19460827,-1.5386337,-0.79624087,-0.13612854,-0.5333193,-0.23039901,0.1347219,0.14008865,1.0
0.46613905,0.8866303,-0.37418738,-0.74477583,-0.59014326,-0.23824283,-0.08192002,-0.4350444,-1.0656807,-1.3515182,-0.4567864,0.19012997,0.79432386
0.2695893,-0.18584561,-0.277152,-0.730234,0.8092444,-0.9100655,-0.28344998,0.30238053,0.15804768,1.0340085,-0.35743308,0.37604508,0.5173892
0.6628327,1.3405317,-1.4572685,1.0118622,-0.19459002,-0.46752423,-0.49746665,-0.025469657,-2.183889,-0.00020346977,-0.4906841,0.013227347,0.9133542
0.5960315,-0.5169361,-0.20185748,-0.9380189,-0.079490736,-0.4137429,0.20576292,-0.07116093,0.6675377,0.014177431,-1.1920631,0.0,0.672402
-0.5250453,1.1311997,-1.9078002,-0.11184409,-0.25080252,-1.0899143,0.8482598,-0.067038134,-0.18153667,-1.6459826,-1.3327338,0.0,1.0
1.0299166,-1.0442101,0.18274298,-0.71267873,-0.11387487,-0.8274151,0.15126643,0.60905427,0.3651072,0.5876364,-1.1527163,0.2493202,0.68678564
0.5224353,1.840183,-2.1915398,-0.18158054,-0.08261911,-1.2888317,-1.8718446,0.28317666,-0.07394293,-0.5652161,-0.62434065,1.0,0.39766133
0.53324056,-0.17366065,0.62859786,0.67057663,-0.57513016,-0.4705128,0.46560332,0.52572984,-1.7158777,-0.3498202,-0.9875532,0.0020365464,0.8050348
-0.39640987,4.7222033,-2.1915398,-0.23234223,1.1491344,-1.5386337,-1.8718446,0.8172197,2.3143992,-0.7077436,0.124049574,1.0,0.0
-1.8640687,0.5879774,-0.116178855,0.8150183,2.8524454,2.4489427,1.0358639,-0.19770555,0.6589317,1.7318277,0.24863802,0.0,0.34638423
0.18169369,2.2623582,-0.55234486,-0.25586832,-0.453382,-1.1571494,0.16103819,0.82292086,-0.4175149,0.11442265,0.3016106,0.027589412,0.54535735
0.10330323,1.5205599,1.2959025,1.8737445,0.7743041,1.8958688,1.7603625,0.34593874,-1.4481069,1.0592749,-0.17657733,0.0,1.0
1.5988487,-0.19913867,-0.19345176,-0.97236925,-0.21272767,-0.05445824,-0.6514224,-0.18594958,-1.4212098,-0.92489403,-0.6539892,0.015252092,0.7659934
-1.0410932,-0.22738008,-1.4905751,-0.3977336,-0.5404275,-0.3341171,-0.7031259,-0.8137408,0.59300977,0.20120107,0.8930111,0.3241342,0.37516165
0.26137468,-0.59195954,-0.33152622,-0.3229543,-0.74822325,-0.7359356,-0.026288236,-0.40875757,-0.6956724,-0.44640505,-0.46150994,0.0,0.9522965
0.72525173,2.43193,-1.666327,-0.3894276,0.54187036,-0.8834422,-1.6177182,0.7742252,1.2581683,-1.4035677,-0.22609638,1.0,0.26385736
0.4118841,-0.33361098,0.14936197,0.58955765,0.22414863,-0.43686146,-0.24139448,0.46696746,-0.26008302,0.43714744,0.51786596,0.4913971,0.50550985
0.004018333,0.052469213,-0.7826364,-0.31188807,-0.80211204,-1.2126117,-0.78173864,-0.8229741,-1.6028473,-0.59824467,-0.051544867,0.0,1.0
-1.6469345,2.2476258,-1.098262,-0.17671208,0.5066324,-1.4518573,-1.3525163,-0.020935796,2.1843507,0.7952723,0.5213079,1.0,0.1670682
-1.7897906,1.0692391,-0.9252951,-0.97236925,-0.93371063,-0.9794009,-1.6371853,-1.5922731,-2.183889,-1.3063006,0.9778071,0.0,1.0
-0.66144437,0.3906978,-1.3214327,-0.20827308,-0.21998842,-0.57396543,0.19007862,-0.004209485,0.078747034,-0.7364797,-0.8040756,0.0,0.72369754
0.59177333,0.14602214,-1.1165669,0.45778126,-0.26971245,-1.378048,-0.46393153,0.69422567,-1.1134108,-0.57414174,-1.1043513,0.24482383,0.78834915
-0.53787374,-0.22425815,-1.4714952,-0.97236925,-0.044381075,-1.0306557,0.47342247,-0.5999706,-0.43484893,-0.770879,-1.7593788,0.014463429,0.9074522
-0.15762496,1.5795885,-1.7297478,-0.5341992,-0.4526151,-1.5386337,-0.63425916,-0.009926405,0.51156306,-0.3818317,-0.22071332,0.025525535,0.9435009
-0.6038939,0.8962792,-0.74532205,0.0022532372,-0.14700715,-0.74749345,0.2384845,0.020009583,0.105902165,-1.2703171,-0.15930977,0.0,0.97609574
-1.8776025,-0.075539395,-1.1338137,-0.97236925,-0.18032154,0.5670181,1.5289899,-1.1382574,2.4452682,0.075843774,0.4054485,0.17193928,1.0
-1.3384686,-0.38695285,-0.1897233,-0.565434,-0.87927026,-1.4326437,0.089706846,-0.9646068,1.6162746,0.6008225,1.1726296,0.0,1.0
0.34673592,-0.4249575,-0.32816,-0.7415108,-0.36013508,-1.2234334,-0.22075649,0.06650819,-0.6006553,0.09333144,-1.040501,0.0,1.0
1.3296453,-0.31398213,1.905402,0.18403807,-0.93371063,-0.037194762,-0.2012567,-0.47428098,-1.3293021,-1.4312751,0.20100768,0.115130536,0.7204088
-0.31479543,1.0391045,-2.1915398,-0.97236925,-0.05629033,-1.0558505,-0.30361804,-0.20906751,-0.37570247,-0.69926107,-1.7593788,0.43459806,0.9532628
1.9231431,0.048107833,0.75712395,-0.63185805,-0.051653482,-0.16260707,-0.24560647,0.5139447,-1.2233528,0.5086792,-1.2308483,0.13713913,0.5414185
-0.059274904,-0.2558184,-0.35087076,0.08611333,-0.020767655,-1.5386337,-0.73718226,0.044701904,-0.5354324,0.12758225,-0.31863815,0.10719456,0.90294755
-0.12261688,0.22145452,0.3579171,-0.52157336,-0.18272999,-1.5386337,-0.45642146,-0.25418028,-1.0274814,-0.056695588,-0.58547425,0.0067459457,0.9487759
0.23572123,3.3067124,-2.0478594,-0.6810461,0.67986846,-0.81397694,-1.6179451,0.20042232,1.1475092,0.43955046,0.52420473,0.9129884,0.3515557
-0.39487177,-0.055119302,-0.5135337,-0.75119627,-0.58085173,-1.3325295,-0.5336029,-0.24335232,-0.0044826763,-0.72517204,-0.729564,0.24832633,1.0
0.027040375,-0.4012927,-0.5079593,-0.19233152,-0.33211637,-0.6193077,-0.8108969,-0.10176623,0.53693706,-0.28426808,0.0935703,0.06380542,0.5563752
0.6697899,-0.7056475,0.41035104,-0.81343144,-0.9198704,-0.24145779,-0.48633263,-0.48192325,0.037025824,-0.66175663,-0.29528004,0.310453,0.7621304
-0.23691817,1.0354294,0.30919236,0.54330957,0.15505102,-0.5359948,0.06526671,0.5977833,-0.7745597,0.6912009,0.055657186,0.0,0.570447
-0.021002805,-0.37029985,0.7984176,1.9253751,-0.15666983,1.8846109,0.9889109,1.1101042,-1.0618823,-0.8280145,-1.7593788,0.11080723,1.0
-1.2705266,-0.5815679,-1.2226889,-0.8877177,-0.11689727,1.4616752,1.5890658,-0.2806235,1.5909383,0.19543733,-1.7593788,0.0,1.0
1.0298697,-0.7543469,0.69191587,-0.06833765,0.11265741,-0.834209,0.42231038,1.1207486,0.7041018,-0.66045374,-0.48697817,0.054414112,0.52488416
-0.17405976,1.1469675,-1.0035899,-0.7399943,-0.027012605,-1.3186734,0.08721699,-0.07691643,-0.21743712,-1.1781044,-1.6840239,0.0,0.39657125
-1.8776025,1.1226588,-0.66245145,0.41326302,0.7242564,-0.33921587,1.2820094,-0.0094672665,0.61378586,0.57114315,-0.4402334,0.0,0.9625124
0.18873416,-0.5924111,0.45423818,-0.9527681,-0.46173638,-0.76146746,-0.62245435,-0.9722168,-0.5507435,-0.60779417,0.092371814,0.255068,0.89511645
0.7903687,4.7222033,-2.1915398,-0.97236925,0.039528463,-1.5386337,-1.8718446,0.24011818,1.6749974,-0.816954,0.74793375,1.0,0.13283437
1.1061884,-0.34739956,1.7573472,0.13526694,-0.93371063,-0.88617337,-1.1510129,-0.80909806,-1.0171651,0.27015978,0.6189236,0.78102213,0.40155712
1.7536014,0.73793894,1.2515123,-0.7618497,1.1442467,-0.11950878,-0.91345215,1.0333184,0.32449383,1.8161669,0.23710622,0.4056668,0.67507815
0.3848487,-0.012751654,-0.05122693,-0.4054474,-0.13736092,-0.6660593,-0.4515357,0.029188056,0.6783338,0.12966712,0.12396681,0.3091569,0.49705142
0.72447443,2.289467,-0.99266005,-0.5261629,1.0899403,-0.44061154,-0.26511282,0.33337516,-0.07421154,0.6621947,-0.41837406,0.34166175,0.92172116
0.71623266,1.8179294,-2.1915398,-0.97236925,0.40791792,-1.0119255,-0.6655464,0.11112866,0.0024976542,-0.86781013,-1.0741702,0.60784125,0.39275783
0.73353994,-0.25261873,0.74586385,0.10893288,-0.7093984,-0.83086175,-0.20598732,-0.33588812,-1.046329,0.24933057,0.52775776,0.0,0.9761645
-0.42951608,0.518395,1.3448979,1.2667578,-0.6951116,0.032352738,-0.13773684,0.05771654,-0.7517106,-1.6747506,-0.056351647,0.0,0.73963827
-0.55018073,-0.6844486,0.75261474,0.0072856937,-0.6384079,-1.4556913,-1.1466821,-1.5922731,-1.0576702,-1.6747506,1.496838,0.13842039,1.0
-1.1918168,0.30896053,-1.4547061,0.29103068,-0.20096919,-0.9623236,0.14687715,-0.24614769,0.44078353,-0.069077365,-0.057599537,0.01661658,0.69561845
-0.2145372,1.2605586,-0.59926313,-0.7449264,-0.06679835,0.7010741,1.4146427,0.46231157,0.099421345,-1.4814587,-1.582517,0.11309491,0.83579546
0.2368224,-0.93869174,-0.054491423,1.9249071,-0.2647998,2.5662377,0.056480963,1.4855864,-0.9152837,-0.7967167,-1.201921,0.30967307,0.94136035
0.5236369,4.7222033,-1.9412249,-0.74523157,1.9765425,-1.5386337,-1.8718446,0.48616576,2.7518206,0.8746285,1.8658206,1.0,0.0
0.68406487,1.6952119,-0.7928999,-0.16683128,-0.13666296,-0.99073756,-1.8718446,0.7395086,0.8367215,-0.048729353,-0.29889894,1.0,0.07871939
0.5165744,2.7505915,-1.7695609,0.6642217,0.5938506,-1.4036667,-0.9149177,0.31935427,0.96273625,-1.1039164,1.4695873,0.9343429,0.0
-0.31369942,0.30465114,-0.49591962,-0.96992636,-0.2652314,-0.7890182,-0.9082651,-0.8024919,-0.084975086,-1.148477,-0.41738623,0.0096014775,1.0
-1.2162837,-1.0442101,-1.8782796,1.2528582,-0.2600583,1.3131359,1.0222243,-0.07245104,-1.1942247,0.16940777,-1.0504268,0.0,1.0
-0.17433435,0.07021335,0.55177975,-0.10684532,-0.4169571,-1.4456013,-0.3226285,0.37631327,0.0024560152,0.52656525,-0.28635496,0.27098885,0.20617545
1.4547528,4.7222033,0.0038631298,-0.49609736,0.20798136,-1.2390748,-0.6190818,0.95716494,0.68893313,1.9354881,0.5085018,1.0,0.43481547
-0.4765087,2.0187397,-1.5927681,0.043994438,0.47486204,-1.3233398,-1.2333143,0.38181707,1.8252536,1.3184843,1.2991489,0.91701186,0.0
1.5534965,-1.0442101,-0.284724,-0.97236925,-0.6602732,-1.5386337,-1.0987928,-0.5823922,-1.7471105,-0.31172675,-0.34172857,0.0,1.0
-0.97016656,-0.39395222,-0.52045166,-0.59632516,-0.48621103,-1.002682,-0.66867554,-0.54831564,1.4097693,0.42902863,0.6054157,0.17683515,0.78148973
-1.4764397,-1.0442101,-1.0661997,0.44260114,0.9660258,0.31791002,1.380833,0.99202025,-0.09361323,0.22758652,-1.7593788,0.0,0.77873105
-0.75232923,-0.4300113,-1.4362559,1.9995003,0.38256586,0.037876256,0.8312505,0.2074661,-1.9888676,-0.6531783,-1.7593788,0.0011937832,1.0
2.6899772,4.7222033,-2.1915398,-0.64810604,5.1610117,-0.81383777,-1.8718446,1.7367737,2.7518206,1.4297954,0.872891,1.0,0.0
1.3157529,-1.0442101,-0.44804728,-0.11971075,1.3139777,0.8596673,0.67810845,0.9628698,1.2600286,1.6963692,-1.7593788,0.21781011,1.0
-0.6889063,0.526374,-0.54308254,0.59159344,0.726713,0.92423594,0.89753205,0.47503766,-0.21056359,1.023619,0.12327355,0.0,0.42378637
0.42849055,0.001532549,-0.052154317,0.32495645,0.9144828,-1.2800697,-1.0218037,0.54388434,0.5449793,1.3906355,-0.0031748638,0.5742148,0.41453502
0.05653306,0.26643094,-0.036699694,0.19623841,-0.25185272,-0.3798414,-0.14172044,-0.1572281,-0.9917934,-1.6010221,-0.3581745,0.0,1.0
0.19111276,1.9068586,-1.1457272,-0.39510137,1.3242679,-1.0360041,-0.7851856,0.49810618,0.51122427,0.6216667,0.19537085,0.6607787,0.33022115
-1.3958578,-0.8646135,-0.35738412,-0.44347486,0.6712144,1.0565438,0.8658402,0.33668697,1.504039,1.4767818,-0.78320795,0.51445925,0.58607775
-1.7969395,0.7500312,-1.9491079,0.68793976,-0.64256144,-1.5386337,-1.6411736,-1.135139,-1.1348089,0.98145014,1.8658206,0.0,1.0
-1.1750675,-0.19336557,0.43590298,0.4349647,-0.013108437,-0.76808333,0.49039167,-0.08949311,0.063175626,-0.083990745,-0.048988737,0.2797264,0.5138808
-0.9074394,0.22440337,-0.77415943,-0.06697673,-0.14847144,-1.485808,-0.3862784,-0.6697393,-0.14677794,-1.4376867,-0.13718475,0.0,1.0
1.8649794,3.5803516,-2.1915398,-0.10475257,1.1546495,-0.53909504,-1.8718446,0.31493944,-0.5454916,-0.563079,0.010242313,1.0,0.0037457906
-0.7360824,0.3731516,0.24770807,2.1267874,-0.93371063,2.8911178,1.0040183,1.2554579,-1.1846694,-0.68268204,-1.7593788,0.0,0.6352273
-1.5081921,0.18714094,1.3252931,-0.97236925,-0.052234717,-1.5386337,-1.3937523,-1.5922731,-0.19773144,-1.6747506,1.3944612,0.0,1.0
-1.0051951,0.538742,-0.83566,0.08791253,-0.7246856,-1.2704644,-0.8705707,-0.81762433,0.24403255,-0.8306713,1.0365748,0.1187738,0.87865335
-0.43033764,0.87508035,-0.5365476,-0.97236925,0.43086365,-1.0605313,0.5061494,0.06638691,1.2039592,-0.8650019,-1.3769581,0.0,1.0
-1.3117746,1.9218745,-0.45527306,0.7227,0.7241436,-1.5386337,-1.8718446,-0.39644527,1.8656329,0.631201,1.8658206,0.9908034,0.005939571
0.8606817,4.7222033,-2.1915398,-0.7936091,0.38308927,-1.5386337,-1.8718446,0.3532819,1.676298,-0.39320076,0.7467382,1.0,0.0
0.80826205,-0.0754955,1.7466261,-0.7560003,-0.93371063,-0.6401595,-0.74495226,-0.4882039,0.5275946,-0.53285354,0.47171664,0.11095321,0.66271776
-1.0947927,-0.50863457,-0.26755404,-0.28525534,-0.38978243,-1.0925364,0.34945282,-0.07926135,1.9530265,0.3555354,0.023540575,0.0,0.6987072
0.1865912,-0.19439797,-0.94977117,-0.8682793,-0.7137144,-1.4585941,-0.5207205,-0.5800964,-0.8270507,0.10942824,0.3544234,0.0,0.8660334
-0.20928505,-0.3568228,1.3546467,2.1267874,0.744585,1.0277303,0.9686757,0.9203319,-0.6594256,-0.42130178,-0.9158369,0.0,0.7832745
-0.31554106,-0.48484766,-0.88679653,-0.44973165,2.0216978,1.2902511,0.6643311,0.08102782,1.475405,2.2838242,-0.15769677,0.29616654,1.0
-0.5230037,-0.44330576,0.57873195,0.1791436,-0.16363606,-0.32497758,0.9352963,0.5308794,1.2025039,0.14942802,-0.7567322,0.1826563,0.9355109
-0.15901615,-0.41528824,-0.5492254,-0.39339322,0.16621087,-1.5386337,-0.22816284,-0.64418584,-2.183889,1.0342294,-0.7695429,0.0,0.90306824
-0.34506637,0.4694742,0.33727548,0.2543425,0.070671305,-1.3446331,-0.22819489,0.4750639,0.80036956,-0.038590744,0.5550882,0.3780624,0.6077583
-1.6736637,0.31948227,-1.3589681,0.43884122,-0.20450097,-1.5386337,-1.4295682,-0.7950521,0.0292707,-1.2379389,0.42024994,0.0,0.7396909
0.38151464,2.0927532,-0.115453035,-0.97236925,0.75457126,-0.116341434,-0.07066935,-0.12710248,1.0132415,-0.09927913,-0.32410896,0.5803029,0.33953276
1.1649953,0.19527653,0.5721171,-0.5579414,0.013126709,-0.9744918,-0.6970673,0.10739036,-0.4653274,0.805043,-0.24122103,0.25211698,0.5716599
-1.2614254,2.1111093,-1.5698655,-0.38776863,0.41630295,-1.2125357,-1.5401409,-0.07723656,1.8189261,0.64302206,0.7443423,1.0,0.0
-1.6479225,1.8560427,-2.1915398,0.5282727,0.4569375,0.23542766,1.1769079,-0.74975455,-0.043457653,-0.39633888,0.09767639,0.0,0.78711534
-1.2274321,0.17766143,-1.0071056,-0.31910175,0.022734623,-1.5386337,-0.27838138,-1.0953302,-1.2591568,-0.7405864,-0.1670243,0.0,1.0
-1.4368012,0.07044416,0.29232603,-0.97236925,-0.6699867,-0.09869507,0.46936586,-1.1883348,2.0749657,0.067672074,1.1285989,0.0,0.8085803
0.10725897,-0.113956794,0.41790172,2.1267874,-0.6618891,1.9159312,0.424622,1.1654187,-1.1407222,-0.009964317,-1.0713072,0.044234402,0.5613628
0.6990327,-0.61376995,0.1795838,-0.34590146,0.85477656,-1.5386337,0.3199258,0.5427687,-1.1682477,1.0527482,-0.98860514,0.0,0.32658243
-0.35587928,-0.0020049345,-1.8741829,-0.97236925,-0.046246015,-1.2902017,-0.50943565,-0.08987741,0.024251485,-0.36052525,-1.7593788,0.10626109,1.0
